Student_ID,Age,Class,Math_Score,Science_Score,English_Score,Extracurricular_Score,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism,Percentage,Career_Field,Subfield
3086,18,12th,99,100,88,5,7,6,9,6,3,96,Doctor,Eternal Medicine
3087,18,12th,93,91,99,9,9,9,10,7,2,95,Business,Omnipotent Business
3088,18,12th,43,39,99,10,9,5,9,9,3,61,Musician,Omnipresent Music
3089,16,12th,96,101,85,6,7,7,5,9,2,94,Scientist,Data Scientist
3090,17,12th,88,95,102,9,8,8,8,8,2,96,IT Professional,Infinite Computing
3091,16,11th,94,90,85,6,8,8,8,6,3,90,Pilot,Universal Pilot
3092,17,11th,90,96,90,5,7,7,6,6,3,92,Pilot,Heroic Pilot
3093,18,11th,85,94,87,6,9,9,5,9,3,89,Doctor,Supreme Medicine
3094,18,11th,89,76,91,9,10,8,5,7,3,85,Business,Peak Economy
3095,17,12th,73,92,100,8,10,6,8,9,2,88,Teacher,Elementary Education
3096,18,12th,105,106,91,6,8,9,6,8,2,102,Scientist,Perfect Science
3097,16,11th,95,93,91,5,9,9,5,7,2,93,Pilot,Master Pilot
3098,16,12th,84,79,93,8,7,6,5,8,2,85,Lawyer,Superior Law
3099,18,11th,52,45,98,9,10,6,8,6,3,65,Artist,Conceptual Art
3100,18,12th,50,46,95,10,9,5,9,9,2,64,Musician,Rock Music
3101,16,11th,103,105,94,6,8,8,7,8,3,101,Doctor,Elite Medicine
3102,16,12th,92,102,84,5,10,6,9,6,3,93,Scientist,Multidimensional Science
3103,18,12th,102,88,86,6,10,6,8,8,3,92,Pilot,Premier Pilot
3104,17,12th,55,54,101,9,9,6,8,8,3,70,Artist,Epic Art
3105,18,12th,76,84,93,9,9,7,9,9,2,84,Teacher,Digital Citizenship
3106,17,11th,90,94,90,5,8,8,4,8,3,91,Engineer,Biotechnology Engineering
3107,18,12th,96,90,83,3,8,9,5,6,2,90,Accountant,Reality Finance
3108,18,12th,69,71,94,9,7,6,7,9,3,78,Designer,Longevity Design
3109,17,11th,75,86,94,9,9,7,5,7,2,85,Psychologist,Counseling Psychology
3110,17,11th,75,84,94,7,8,9,4,7,3,84,Teacher,Eternal Learning
3111,16,11th,71,76,95,8,10,7,7,7,2,81,Psychologist,Omnipotent Psychology
3112,18,11th,96,101,81,5,10,6,7,6,2,93,Scientist,Computational Biology
3113,16,12th,81,72,104,7,9,6,8,7,2,86,Lawyer,Summit Law
3114,17,12th,87,91,86,7,9,8,8,8,2,88,Doctor,Dermatology
3115,16,12th,88,90,94,9,7,9,7,9,3,91,IT Professional,Eternal Computing
3116,18,12th,95,94,83,6,8,6,9,7,2,91,Doctor,Anesthesiology
3117,18,11th,68,60,93,9,7,9,6,7,3,74,Designer,Motion Graphics
3118,16,11th,101,97,92,5,7,9,7,7,2,97,Pilot,Perfect Pilot
3119,16,11th,49,45,96,10,9,5,9,9,2,63,Musician,Spatial Audio
3120,16,12th,46,43,98,9,8,6,9,8,3,62,Musician,Cosmic Music
3121,18,12th,95,86,88,9,8,8,8,9,3,90,Business,Omnipotent Commerce
3122,17,12th,46,42,96,10,9,5,9,8,2,62,Musician,Universal Music
3123,18,12th,89,78,99,8,9,8,6,8,2,89,Business,Legendary Commerce
3124,16,12th,44,50,95,9,8,6,8,8,3,63,Musician,Film Scoring
3125,16,11th,96,119,126,9,8,8,8,8,2,120,IT Professional,Legendary Computing
3126,18,12th,98,105,81,6,7,8,7,8,3,95,Scientist,Physics Researcher
3127,17,12th,103,101,91,5,9,9,9,8,3,98,Pilot,Atmospheric Research Pilot
3128,17,12th,87,78,85,8,10,6,6,8,2,83,IT Professional,Final Systems
3129,16,12th,93,91,83,5,7,9,5,9,2,89,Doctor,Infinite Medicine
3130,17,12th,101,101,87,5,8,6,7,6,2,96,Pilot,Electric Aircraft Pilot
3131,16,11th,61,55,94,9,7,6,9,6,3,70,Artist,Apex Art
3132,18,11th,46,36,101,9,9,7,6,9,3,61,Musician,Music Composition
3133,16,11th,87,88,88,8,9,6,4,8,2,88,IT Professional,IoT Development
3134,16,11th,99,96,87,5,7,6,4,7,3,94,Doctor,Anesthesiology
3135,18,12th,94,100,100,9,8,9,9,7,2,99,Business,Maximum Commerce
3136,16,11th,75,68,96,7,8,8,8,7,3,79,Lawyer,Corporate Law
3137,18,12th,98,108,104,8,9,8,10,8,2,105,Business,Premier Business
3138,17,11th,78,71,103,8,10,8,6,7,2,84,Lawyer,Heroic Law
3139,17,12th,71,81,99,10,10,6,8,9,2,84,Designer,Final Design
3140,18,11th,86,73,96,8,10,9,5,8,2,85,Lawyer,Entertainment Law
3141,18,12th,77,74,98,8,7,9,8,8,3,83,Psychologist,AI Ethics Psychology
3142,17,11th,79,84,102,7,9,7,7,7,3,88,Lawyer,Cosmic Law
3143,18,11th,50,54,105,10,10,9,7,7,3,70,Artist,Premier Art
3144,17,11th,87,88,76,3,9,7,4,8,2,84,Accountant,Perfect Finance
3145,16,11th,104,82,80,4,9,7,4,9,3,89,Accountant,Cryptocurrency Analysis
3146,16,11th,98,92,85,4,7,9,4,7,3,92,Accountant,Infinite Finance
3147,18,12th,71,85,102,10,10,6,9,9,3,86,Designer,Absolute Design
3148,18,12th,48,41,97,9,9,6,8,9,3,62,Musician,Music Production
3149,16,11th,76,86,100,9,9,8,9,8,3,87,Psychologist,Infinite Psychology
3150,18,12th,102,98,93,6,8,9,8,6,3,98,Pilot,Epic Pilot
3151,17,11th,87,80,97,8,10,6,6,9,2,88,Lawyer,Omniscient Law
3152,17,11th,86,74,104,7,8,9,4,6,2,88,Lawyer,Immigration Law
3153,18,11th,55,56,103,10,9,7,6,9,3,71,Artist,Perfect Art
3154,17,12th,93,78,79,4,9,9,7,9,3,83,Accountant,Digital Assets
3155,17,12th,48,47,98,9,8,9,9,6,3,64,Musician,Music Production
3156,17,12th,71,79,100,10,10,6,9,8,2,83,Designer,Omnipotent Design
3157,17,12th,100,97,84,6,9,7,9,6,2,94,Scientist,Astronomy
3158,16,12th,56,53,105,9,10,6,8,8,2,71,Artist,Street Art
3159,17,12th,81,88,99,7,9,6,4,6,3,89,Teacher,Total Learning
3160,17,12th,91,73,91,9,8,8,5,7,3,85,Business,Impact Investing
3161,16,11th,51,51,106,9,8,9,7,7,2,69,Artist,Divine Art
3162,18,11th,93,99,80,5,7,7,7,6,2,91,Doctor,Peak Medicine
3163,16,11th,93,79,88,8,8,8,8,9,2,87,Business,Infinite Business
3164,18,12th,74,86,100,9,7,9,7,9,3,87,Psychologist,Maximum Psychology
3165,17,12th,54,52,100,9,8,7,9,8,3,69,Artist,Digital Art
3166,18,11th,85,72,89,9,7,6,7,8,2,82,Business,Transcendent Business
3167,17,12th,57,49,105,10,10,8,4,8,3,70,Artist,Dimensional Art
3168,18,11th,92,97,82,5,7,8,4,9,2,90,Scientist,Omniscient Science
3169,16,11th,105,98,82,5,10,7,9,8,2,95,Scientist,Quantum Physics
3170,16,11th,44,46,94,10,7,8,7,8,2,61,Musician,Dimensional Music
3171,18,12th,81,78,89,8,8,7,8,7,3,82,IT Professional,Game Development
3172,16,11th,101,79,93,4,9,6,8,6,3,91,Accountant,Regulatory Compliance
3173,18,12th,82,103,106,9,8,8,9,9,2,99,Psychologist,Zenith Psychology
3174,18,12th,70,71,95,10,8,8,7,9,3,79,Designer,Omnipresent Design
3175,18,12th,93,91,75,5,7,8,5,9,3,86,Engineer,Cosmic Engineering
3176,18,12th,77,80,104,7,10,7,8,7,2,87,Lawyer,Corporate Law
3177,18,11th,72,78,97,8,7,6,6,6,3,82,Psychologist,Rehabilitation Psychology
3178,17,11th,97,97,90,6,8,6,9,6,2,95,Doctor,Pinnacle Medicine
3179,18,12th,95,97,87,6,8,9,6,8,2,93,Engineer,Systems Engineering
3180,18,11th,100,76,88,4,8,7,7,8,3,88,Accountant,Omniscient Finance
3181,16,11th,99,111,105,8,9,8,10,8,2,107,Business,Heroic Business
3182,18,12th,82,104,104,9,9,5,9,8,2,98,Designer,Heroic Design
3183,18,12th,90,105,103,8,9,9,9,7,2,102,Lawyer,Summit Law
3184,18,11th,92,73,96,9,10,8,7,8,2,87,Business,Godlike Business
3185,18,12th,95,91,73,3,9,8,6,8,3,86,Accountant,Zenith Finance
3186,16,11th,96,94,85,4,7,8,4,7,2,92,Accountant,Supreme Finance
3187,16,12th,79,90,103,8,10,9,9,9,2,91,Teacher,Special Education
3188,18,11th,100,92,89,6,10,8,4,9,2,94,Engineer,Ultimate Engineering
3189,17,12th,88,99,84,5,8,9,4,8,2,90,Doctor,Epic Medicine
3190,17,11th,79,82,93,9,9,7,5,8,3,85,IT Professional,Celestial Systems
3191,16,12th,41,38,100,10,9,9,6,9,2,60,Musician,Reality Music
3192,17,12th,92,90,80,6,9,7,4,8,3,87,Doctor,Celestial Medicine
3193,18,12th,55,47,101,9,10,7,5,8,3,68,Artist,Reality Art
3194,16,11th,102,112,97,4,7,8,4,7,2,104,Accountant,Superior Finance
3195,16,11th,103,111,97,3,8,9,5,6,2,104,Accountant,Summit Finance
3196,16,12th,83,90,104,8,10,7,7,9,2,92,Teacher,STEM Education
3197,18,12th,85,92,89,9,10,9,7,8,2,89,IT Professional,Grand Programming
3198,18,11th,95,78,93,8,9,6,8,6,2,89,Business,Superior Commerce
3199,16,12th,71,80,94,8,8,7,7,9,2,82,Psychologist,Industrial Psychology
3200,16,12th,92,101,86,5,9,6,9,8,3,93,Scientist,Perfect Science
3201,18,11th,77,86,102,8,8,9,7,6,2,88,Psychologist,Absolute Psychology
3202,18,12th,100,102,92,7,9,8,7,8,3,98,Engineer,Absolute Engineering
3203,18,12th,76,73,95,8,8,8,9,8,2,81,Lawyer,Healthcare Law
3204,16,11th,104,98,92,5,10,7,8,9,3,98,Pilot,Flight Engineer
3205,18,12th,95,97,81,5,8,9,5,8,2,91,Scientist,Biotechnology
3206,18,12th,82,87,96,8,10,7,6,6,3,88,Teacher,Elite Education
3207,17,12th,43,39,100,9,8,6,8,9,2,63,Musician,Perfect Music
3208,16,11th,77,84,94,8,9,8,9,8,2,84,Teacher,Special Education
3209,18,11th,73,93,104,8,9,8,9,9,3,90,Teacher,Reality Education
3210,17,11th,91,89,91,4,8,9,6,6,3,90,Accountant,Ultimate Finance
3211,18,12th,52,43,105,9,8,9,8,8,3,67,Musician,Complete Music
3212,16,12th,102,89,83,6,8,6,4,6,2,91,Pilot,Premier Pilot
3213,17,11th,75,76,98,8,10,9,5,8,3,83,Psychologist,Master Psychology
3214,18,11th,92,101,82,6,9,8,4,8,3,92,Pilot,Autonomous Flight Systems
3215,18,11th,67,59,99,10,7,9,4,6,2,75,Designer,Master Design
3216,18,12th,95,79,82,4,7,7,7,6,2,85,Accountant,Planetary Finance
3217,16,12th,58,56,96,10,9,6,4,8,2,70,Artist,Mixed Media
3218,16,11th,87,77,91,8,8,8,9,8,3,85,Business,Social Entrepreneurship
3219,16,11th,99,95,90,6,8,9,8,6,2,95,Pilot,Omnipotent Pilot
3220,16,12th,94,83,92,9,7,9,4,6,2,90,Business,Superior Commerce
3221,18,12th,83,88,99,7,8,8,8,8,2,90,Lawyer,Supreme Law
3222,18,11th,103,100,80,5,10,6,6,6,2,94,Pilot,Reality Pilot
3223,16,11th,74,60,91,10,9,6,6,9,2,75,Designer,Omniscient Design
3224,17,12th,59,55,94,10,7,8,5,6,3,69,Artist,Sculpture
3225,17,12th,89,78,96,8,9,9,6,9,3,88,Business,Final Economy
3226,17,11th,89,96,90,7,9,6,7,8,3,92,Engineer,Systems Engineering
3227,18,11th,103,101,81,6,9,6,8,6,3,95,Scientist,Genetics
3228,17,11th,99,92,85,6,8,8,4,8,2,92,Doctor,Omnipresent Medicine
3229,17,11th,84,77,91,9,7,9,6,8,2,84,Business,Human Resources
3230,17,12th,61,46,107,9,10,7,9,6,3,71,Artist,AI Art
3231,16,11th,86,80,99,8,8,6,9,8,3,88,IT Professional,Zenith Computing
3232,18,11th,83,87,104,8,7,9,8,6,3,91,Teacher,English Literature
3233,18,12th,47,36,95,10,7,9,4,9,2,59,Musician,Master Music
3234,16,12th,50,54,104,9,10,6,8,9,3,69,Artist,Ultimate Art
3235,16,12th,86,95,91,7,10,6,6,6,2,91,Engineer,Consciousness Technology
3236,16,11th,74,87,96,7,7,7,8,6,2,86,Teacher,Mythical Learning
3237,18,11th,90,80,101,9,10,8,7,9,3,90,Business,Summit Business
3238,17,11th,91,86,89,3,10,9,4,9,2,89,Accountant,Tax Accounting
3239,18,11th,94,79,93,9,9,7,6,8,3,89,Business,Human Resources
3240,17,12th,50,48,106,10,7,9,4,6,2,68,Musician,Final Music
3241,18,11th,79,84,97,8,9,8,6,8,2,87,IT Professional,Infinite Computing
3242,17,12th,92,111,105,8,9,9,9,7,2,106,Lawyer,Heroic Law
3243,17,12th,90,94,91,6,8,9,4,8,2,92,Pilot,Aviation Safety Inspector
3244,17,12th,51,36,102,10,7,6,8,9,3,63,Musician,Sound Engineering
3245,17,12th,87,75,99,8,7,6,5,8,3,87,IT Professional,Robotics Programming
3246,16,11th,107,108,93,5,9,9,5,8,2,104,Scientist,Ultimate Science
3247,17,12th,76,79,102,7,10,6,6,9,3,86,Lawyer,Climate Law
3248,16,11th,96,97,82,5,9,8,5,7,2,93,Scientist,Planetary Science
3249,16,11th,72,88,103,10,10,6,9,9,3,88,Designer,Final Design
3250,17,11th,80,78,98,8,9,7,7,7,2,85,Teacher,Universal Education
3251,18,11th,102,105,83,6,9,9,4,9,2,97,Scientist,Epic Science
3252,18,12th,89,86,88,4,7,9,8,9,3,88,Accountant,Premier Finance
3253,17,12th,70,83,104,8,8,7,8,8,3,86,Psychologist,Neuropsychology
3254,17,12th,85,82,92,9,8,9,7,8,3,86,IT Professional,Complete Systems
3255,17,12th,52,36,96,9,10,8,7,8,3,61,Musician,Live Sound Engineering
3256,16,12th,91,91,80,4,7,9,4,7,2,87,Accountant,Universal Finance
3257,17,11th,91,92,79,3,7,6,5,6,2,87,Accountant,Financial Planning
3258,16,12th,86,99,90,5,8,6,8,7,3,92,Doctor,Telemedicine
3259,16,11th,99,86,76,3,9,8,9,7,3,87,Accountant,Financial Analysis
3260,17,12th,89,76,91,9,10,6,4,7,3,85,IT Professional,Premier Programming
3261,18,12th,91,85,94,3,8,9,7,9,3,90,Accountant,Reality Finance
3262,17,11th,104,91,86,6,8,7,8,9,3,94,Pilot,Legendary Pilot
3263,17,11th,88,73,97,9,7,9,6,9,2,86,Business,Divine Commerce
3264,18,12th,47,44,103,10,9,7,9,8,3,65,Musician,Divine Music
3265,16,12th,43,45,106,9,10,6,9,6,2,65,Musician,Maximum Music
3266,16,12th,43,50,104,10,7,6,4,6,3,66,Musician,Supreme Music
3267,18,12th,89,93,88,5,8,7,7,9,3,90,Pilot,Premier Pilot
3268,16,11th,104,102,87,6,9,7,5,9,2,98,Scientist,Absolute Science
3269,16,11th,88,90,81,6,10,6,7,9,2,86,Pilot,Autonomous Flight Systems
3270,17,12th,106,107,92,5,9,8,5,7,2,103,Scientist,Superior Science
3271,17,12th,86,85,92,8,9,7,9,8,2,87,IT Professional,AR/VR Development
3272,18,11th,82,85,93,8,7,9,8,7,2,87,Teacher,Physical Education
3273,18,12th,107,109,98,6,8,9,7,9,2,105,Doctor,Master Medicine
3274,16,11th,75,70,99,7,9,8,7,7,3,81,Lawyer,Immigration Law
3275,16,11th,101,103,93,7,9,8,7,8,3,99,Engineer,Final Engineering
3276,17,12th,80,87,98,8,9,6,9,8,3,88,Teacher,Curriculum Development
3277,18,11th,82,94,98,8,9,6,4,9,3,91,IT Professional,Eternal Programming
3278,16,11th,95,97,87,7,9,8,7,7,2,93,Engineer,Dimensional Engineering
3279,16,11th,84,81,90,8,9,7,8,8,2,85,IT Professional,Machine Learning
3280,17,12th,84,91,92,9,9,9,5,7,3,89,IT Professional,Epic Systems
3281,17,12th,100,102,91,6,8,9,7,9,2,98,Doctor,Transcendent Medicine
3282,16,12th,72,82,96,9,10,8,7,9,2,83,Psychologist,Educational Psychology
3283,16,12th,95,101,91,5,7,9,6,9,3,96,Engineer,Data Engineering
3284,18,11th,48,48,98,9,8,8,8,7,3,65,Musician,Summit Music
3285,16,12th,96,96,80,5,10,7,6,9,2,91,Scientist,Synthetic Biology
3286,16,11th,98,100,89,5,7,9,6,8,2,96,Doctor,Eternal Medicine
3287,17,11th,52,46,99,10,9,8,9,7,3,66,Artist,Pinnacle Art
3288,17,12th,93,94,81,5,8,7,5,6,2,89,Pilot,Transcendent Pilot
3289,17,11th,73,74,91,9,10,7,5,8,3,79,Designer,Summit Design
3290,18,12th,92,105,112,9,9,8,9,7,2,106,IT Professional,Infinite Computing
3291,16,11th,87,98,83,6,8,7,4,6,3,89,Doctor,Precision Medicine
3292,18,12th,56,51,107,10,8,9,8,8,3,71,Artist,Illustration
3293,17,11th,61,66,93,10,8,6,6,6,3,73,Designer,Legendary Design
3294,17,12th,90,117,108,8,8,8,9,8,3,107,Teacher,Elite Education
3295,18,12th,73,81,104,8,9,6,9,9,2,86,Psychologist,Neuropsychology
3296,18,11th,74,93,98,8,10,6,8,9,3,88,Teacher,Maximum Education
3297,16,11th,91,85,83,6,8,6,7,6,2,86,Engineer,Omnipresent Engineering
3298,16,11th,87,79,99,9,7,8,5,6,2,88,Business,Impact Investing
3299,17,12th,94,96,80,5,8,9,5,7,2,90,Scientist,Data Scientist
3300,17,12th,68,86,93,8,10,6,9,7,3,82,Psychologist,Pinnacle Psychology
3301,16,11th,75,84,96,7,9,9,8,6,3,85,Lawyer,Complete Law
3302,17,11th,74,72,100,8,10,6,8,7,3,82,Psychologist,Cognitive Psychology
3303,16,11th,88,92,89,6,9,7,5,7,2,90,Doctor,Sports Medicine
3304,18,12th,72,72,103,8,8,8,6,8,2,82,Psychologist,Universal Psychology
3305,17,12th,105,107,97,7,9,8,7,8,3,103,Engineer,Celestial Engineering
3306,16,12th,94,85,97,9,7,8,8,8,2,92,Business,International Business
3307,17,12th,94,83,93,3,10,9,9,9,2,90,Accountant,Multidimensional Finance
3308,16,11th,81,75,95,7,7,9,6,7,2,84,Lawyer,Infinite Law
3309,18,11th,90,95,77,6,10,8,7,7,2,87,Engineer,Elite Engineering
3310,16,11th,52,40,96,10,7,9,4,7,2,63,Musician,Grand Music
3311,17,12th,78,89,94,9,8,9,5,6,2,87,IT Professional,Final Computing
3312,16,11th,72,66,92,9,10,7,5,6,3,77,Designer,Service Design
3313,16,11th,86,107,104,8,9,8,9,8,2,100,Teacher,Transcendent Education
3314,16,11th,79,84,94,7,9,8,6,9,2,86,Lawyer,Master Law
3315,16,11th,49,41,95,10,7,7,8,9,3,62,Musician,Quantum Music
3316,17,12th,95,112,119,8,9,7,9,8,2,113,IT Professional,Total Programming
3317,18,12th,93,89,99,9,9,9,9,7,2,94,Business,Cosmic Economy
3318,17,11th,92,93,81,6,10,8,5,9,3,89,Pilot,Cargo Pilot
3319,18,11th,92,86,89,8,9,6,4,7,3,89,Business,Final Economy
3320,18,12th,87,80,93,8,9,6,4,7,2,87,Business,Planetary Business
3321,16,11th,104,112,98,4,7,9,4,6,2,105,Accountant,Pinnacle Finance
3322,18,12th,88,86,84,5,7,6,9,8,2,86,Pilot,Peak Pilot
3323,18,12th,76,95,101,8,8,7,8,9,2,92,Psychologist,Eternal Psychology
3324,16,11th,90,81,76,4,7,8,4,7,3,82,Accountant,Internal Auditing
3325,16,11th,83,96,101,8,8,8,9,8,3,93,Teacher,Cosmic Education
3326,18,12th,43,48,98,10,9,8,5,7,2,63,Musician,Quantum Music
3327,16,11th,85,83,92,9,10,6,5,8,2,87,Business,Omniscient Commerce
3328,17,12th,43,48,102,10,10,9,8,9,3,64,Musician,Music Journalism
3329,16,12th,86,88,92,8,10,9,4,6,3,89,IT Professional,Supreme Computing
3330,16,11th,81,93,102,7,9,8,8,8,2,92,Teacher,Perfect Learning
3331,17,12th,85,74,87,9,9,9,9,7,3,82,Business,Digital Marketing
3332,18,11th,76,83,96,7,8,8,9,8,3,85,Lawyer,Zenith Law
3333,18,12th,77,78,96,8,10,8,7,6,3,84,Psychologist,Planetary Psychology
3334,17,11th,85,95,89,6,8,9,6,7,2,90,Doctor,Oncology
3335,16,11th,106,107,92,6,8,9,6,8,2,103,Scientist,Total Science
3336,17,11th,84,94,98,9,7,8,5,7,3,92,IT Professional,IoT Development
3337,16,11th,103,84,86,5,8,7,5,7,3,91,Pilot,Urban Air Mobility
3338,16,11th,94,85,93,8,9,9,4,6,3,91,Business,Operations Management
3339,18,12th,85,80,89,8,9,8,8,8,2,85,IT Professional,Data Science
3340,16,12th,90,83,91,9,7,6,8,8,2,88,IT Professional,Complete Computing
3341,17,12th,87,79,92,9,8,9,9,7,2,86,Business,Fusion Economics
3342,16,11th,91,92,92,3,10,7,7,9,3,92,Accountant,Financial Planning
3343,17,11th,101,79,77,3,8,7,7,8,3,86,Accountant,Superior Finance
3344,18,12th,88,80,94,8,10,8,6,6,3,87,Business,Apex Commerce
3345,17,12th,80,80,103,8,10,7,7,8,2,88,Teacher,Ultimate Education
3346,16,12th,95,101,78,6,9,9,7,9,2,91,Scientist,Theoretical Physics
3347,16,12th,85,79,96,7,8,6,5,7,2,87,Lawyer,Divine Law
3348,16,12th,105,104,87,5,7,7,6,7,2,99,Scientist,Epic Science
3349,18,11th,89,89,99,9,10,8,4,7,3,92,Business,International Business
3350,18,11th,79,78,96,8,10,8,4,7,3,84,IT Professional,Bioinformatics
3351,17,11th,79,75,95,8,7,9,5,7,2,83,Lawyer,Divine Law
3352,18,12th,74,85,97,8,10,7,7,7,3,85,Psychologist,Positive Psychology
3353,18,11th,92,79,99,9,10,9,8,7,2,90,Business,Supply Chain Management
3354,17,12th,105,107,96,5,7,9,6,8,2,103,Doctor,Grand Medicine
3355,18,11th,99,94,82,6,7,8,8,8,2,92,Engineer,Complete Engineering
3356,18,12th,45,41,107,10,10,5,9,9,2,67,Artist,Master Art
3357,18,12th,84,89,99,7,9,8,8,8,2,91,Lawyer,Omniscient Law
3358,17,12th,94,94,82,7,7,8,5,9,3,90,Engineer,Multidimensional Engineering
3359,16,12th,69,65,96,9,9,6,5,9,2,77,Designer,Fusion Design
3360,17,12th,88,93,100,9,9,8,9,7,2,94,IT Professional,Multidimensional Computing
3361,16,11th,84,74,101,8,8,9,7,8,3,86,Lawyer,Perfect Law
3362,18,12th,42,49,107,10,10,7,5,6,3,66,Musician,Spatial Audio
3363,17,12th,45,41,100,10,9,5,9,9,2,62,Musician,Omnipotent Music
3364,17,12th,51,46,106,10,10,8,6,9,2,68,Artist,Peak Art
3365,18,11th,97,89,91,4,10,9,8,8,3,92,Accountant,Complete Finance
3366,17,12th,81,83,104,8,7,7,7,8,3,89,Lawyer,Multidimensional Law
3367,18,12th,105,95,86,6,9,6,9,7,2,95,Scientist,Universal Science
3368,18,11th,100,105,82,5,7,9,5,8,2,96,Scientist,Transcendent Science
3369,17,11th,77,71,93,8,9,9,4,6,2,80,Lawyer,Master Law
3370,17,11th,103,96,80,6,8,7,8,6,3,93,Pilot,Space Pilot
3371,18,11th,99,85,95,6,7,8,9,9,2,93,Pilot,Mythical Pilot
3372,16,11th,80,92,93,7,10,8,4,9,3,88,Teacher,Consciousness Education
3373,18,12th,83,79,97,7,7,8,8,8,3,86,Teacher,Ultimate Education
3374,16,11th,72,68,98,9,7,9,9,9,3,79,Designer,Final Design
3375,16,12th,91,89,97,9,10,9,4,6,3,92,IT Professional,Mobile App Development
3376,16,11th,68,58,94,10,10,6,7,7,3,73,Designer,Fusion Design
3377,17,11th,88,90,88,6,8,8,4,9,2,89,Doctor,Omnipotent Medicine
3378,17,12th,72,83,97,8,8,7,8,9,2,84,Psychologist,Consciousness Psychology
3379,17,11th,78,78,94,8,8,9,6,9,2,83,Teacher,Divine Learning
3380,18,12th,89,93,81,6,9,9,5,6,2,88,Pilot,Urban Air Mobility
3381,17,12th,56,47,95,9,10,9,9,9,2,66,Artist,Longevity Art
3382,16,11th,87,77,97,8,10,8,8,6,2,87,Business,Peak Economy
3383,18,12th,77,94,102,9,9,8,9,8,2,92,Psychologist,Absolute Psychology
3384,16,11th,94,94,90,6,10,8,7,9,3,93,Engineer,Systems Engineering
3385,17,11th,86,78,98,8,9,9,9,8,2,87,IT Professional,Dimensional Programming
3386,18,12th,90,82,95,9,10,9,4,9,2,89,IT Professional,Godlike Computing
3387,16,11th,95,92,81,7,10,9,6,7,3,89,Engineer,Grand Engineering
3388,17,12th,48,43,103,9,10,8,6,9,2,65,Musician,Final Music
3389,17,12th,52,48,94,9,7,6,6,8,2,65,Artist,Bio Art
3390,17,12th,99,96,78,5,9,6,8,6,3,91,Scientist,Climate Science
3391,16,11th,52,36,97,9,10,9,8,9,3,62,Musician,Pinnacle Music
3392,16,11th,107,119,103,4,7,9,4,7,3,110,Accountant,Epic Finance
3393,17,12th,67,60,99,9,8,7,4,9,3,75,Designer,Exhibition Design
3394,17,11th,94,92,86,6,7,8,6,7,3,91,Doctor,Sports Medicine
3395,17,12th,88,84,74,3,8,7,6,9,3,82,Accountant,Business Valuation
3396,18,12th,92,93,84,5,7,7,7,6,2,90,Pilot,Agricultural Pilot
3397,18,12th,91,94,92,3,8,9,7,8,3,92,Accountant,Impact Measurement
3398,17,12th,97,100,84,5,8,6,6,8,3,94,Scientist,Bioinformatics
3399,17,12th,77,80,93,8,9,9,7,7,2,83,Psychologist,Consciousness Psychology
3400,18,12th,82,69,97,7,7,6,7,6,2,83,Lawyer,Entertainment Law
3401,17,11th,81,90,100,8,7,8,4,7,2,90,Teacher,Digital Citizenship
3402,16,11th,99,113,105,8,8,8,9,8,2,108,Business,Divine Commerce
3403,18,12th,93,84,100,8,7,7,9,8,3,92,Business,Summit Business
3404,16,11th,87,76,89,8,9,8,10,8,2,84,Business,Management Consulting
3405,18,11th,101,89,90,6,9,8,8,7,3,93,Pilot,Cargo Pilot
3406,16,12th,103,104,82,6,10,9,7,6,2,96,Scientist,Reality Science
3407,17,12th,51,49,98,9,10,6,8,7,3,66,Musician,Apex Music
3408,17,11th,80,80,104,7,10,9,4,7,2,88,Lawyer,Peak Law
3409,18,12th,44,40,101,10,9,5,9,9,2,62,Musician,Absolute Music
3410,17,11th,92,85,96,9,10,8,7,6,3,91,Business,Cosmic Economy
3411,18,12th,52,48,101,9,9,6,9,8,2,69,Artist,Perfect Art
3412,17,11th,88,87,78,4,7,6,5,8,3,84,Accountant,Zenith Finance
3413,17,11th,68,79,98,8,10,8,5,6,3,82,Psychologist,Child Psychology
3414,17,12th,47,43,105,9,9,6,8,8,2,68,Artist,Grand Art
3415,17,12th,89,99,87,6,7,6,5,8,3,92,Pilot,Test Pilot
3416,18,12th,78,92,102,9,9,8,9,8,3,91,Psychologist,Omnipresent Psychology
3417,18,12th,101,102,87,5,9,8,5,7,2,98,Scientist,Final Science
3418,16,11th,100,85,76,3,7,8,8,6,2,87,Accountant,Peak Finance
3419,16,11th,104,76,94,3,10,9,8,8,2,91,Accountant,Maximum Finance
3420,17,11th,81,80,102,7,8,7,7,8,2,88,Lawyer,Premier Law
3421,17,12th,95,91,86,6,8,9,8,6,3,91,Pilot,Omnipresent Pilot
3422,16,11th,100,102,91,3,8,9,5,6,2,98,Accountant,Cosmic Finance
3423,18,12th,76,87,98,9,9,9,5,9,3,87,Psychologist,Master Psychology
3424,17,12th,95,88,87,9,10,9,8,9,2,90,Business,Reality Business
3425,18,11th,95,92,85,4,10,7,9,9,2,91,Accountant,Carbon Accounting
3426,16,11th,67,67,97,9,9,7,6,7,3,77,Designer,Universal Design
3427,17,11th,87,79,90,3,10,7,6,9,2,85,Accountant,Pinnacle Finance
3428,17,11th,84,75,93,8,10,7,8,9,2,84,Lawyer,Perfect Law
